99.4186111111,169.91,77.1111111111,162.380555556,21.9611111111,0.0,4.84111111111,105.975277778,0.0,1.40083333333,0.747222222222,24.2694444444,0.894166666667,40.9155555556,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 01:20:15.190976
99.4186111111,169.991944444,77.1111111111,162.419444444,21.9611111111,0.0,4.84111111111,105.975277778,0.0,1.40083333333,0.747222222222,24.3511111111,0.894166666667,40.9975,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 01:25:16.173298
99.4186111111,170.085555556,77.1111111111,162.507222222,21.9611111111,0.0,4.84111111111,105.975277778,0.0,1.40083333333,0.747222222222,24.4447222222,0.894166666667,41.0911111111,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 01:30:46.280805
99.4186111111,170.130555556,77.1111111111,162.568055556,21.9611111111,0.0,4.86166666667,105.975277778,0.0,1.40083333333,0.747222222222,24.515,0.903055555556,41.1419444444,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 01:35:13.459577
99.4186111111,170.151388889,77.1111111111,162.568055556,21.9611111111,0.0,4.92666666667,105.975277778,0.0,1.40083333333,0.747222222222,24.5969444444,0.967777777778,41.1419444444,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 01:40:15.585524
99.4186111111,170.233055556,77.1111111111,162.568055556,21.9611111111,0.0,4.92666666667,105.975277778,0.0,1.40083333333,0.747222222222,24.6786111111,1.035,41.1419444444,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 01:45:28.758843
99.4186111111,170.315,77.1111111111,162.568055556,21.9611111111,0.0,4.92666666667,105.975277778,0.0,1.40083333333,0.747222222222,24.7605555556,1.11694444444,41.2091666667,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 01:50:17.928240
99.4186111111,170.396944444,77.1111111111,162.568055556,21.9611111111,0.0,4.92666666667,105.975277778,0.0,1.40083333333,0.747222222222,24.8422222222,1.19861111111,41.2911111111,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 01:55:15.630090
99.4186111111,170.413333333,77.1111111111,162.568055556,21.9611111111,0.0,5.00555555556,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.30416666667,41.3963888889,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 02:01:16.733965
99.4186111111,170.445833333,77.1111111111,162.568055556,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.37416666667,41.4091666667,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 02:05:27.679960
99.4186111111,170.477222222,77.1111111111,162.568055556,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,41.4763888889,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 02:10:35.698579
99.4186111111,170.477222222,77.1111111111,162.623611111,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,41.57,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 02:15:33.695670
99.4186111111,170.479444444,77.1111111111,162.705277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,41.64,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 02:20:14.874587
99.4186111111,170.479444444,77.1111111111,162.7925,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,41.7219444444,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 02:25:15.911344
99.4186111111,170.479444444,77.1111111111,162.7925,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,41.8163888889,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 02:35:13.779900
99.4186111111,170.488055556,77.1111111111,162.7925,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,41.8163888889,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 02:40:19.371346
99.4186111111,170.581666667,77.1111111111,162.7925,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,41.8163888889,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 02:45:30.022708
99.4186111111,170.663333333,77.1111111111,162.802222222,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,41.8605555556,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 02:50:18.224803
99.4186111111,170.745277778,77.1111111111,162.802222222,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,41.9425,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 02:55:16.596142
99.4186111111,170.838888889,77.1111111111,162.802222222,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,42.0361111111,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 03:00:57.937658
99.4186111111,170.908888889,77.1111111111,162.802222222,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,42.1061111111,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 03:05:23.804831
99.4186111111,170.9475,77.1111111111,162.802222222,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,42.1880555556,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 03:10:23.391002
99.4186111111,170.9475,77.1111111111,162.802222222,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,42.2816666667,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 03:15:29.238169
99.4186111111,170.9475,77.1111111111,162.802222222,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,42.3516666667,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 03:20:13.480034
99.4186111111,170.9475,77.1111111111,162.802222222,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,42.4113888889,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 03:35:17.441405
99.4186111111,170.9475,77.1111111111,162.802222222,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,42.4672222222,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 03:42:33.164483
99.4186111111,170.9475,77.1111111111,162.802222222,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,42.5605555556,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 03:45:32.842190
99.4186111111,170.979722222,77.1111111111,162.802222222,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,42.6425,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 03:50:19.754347
99.4186111111,171.061666667,77.1111111111,162.802222222,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,42.7244444444,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 03:55:16.359081
99.4186111111,171.155,77.1111111111,162.802222222,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,42.7933333333,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 04:01:09.255255
99.4186111111,171.237222222,77.1111111111,162.802222222,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,42.8752777778,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 04:05:28.433192
99.4186111111,171.318888889,77.1111111111,162.802222222,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,42.9408333333,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 04:10:24.868751
99.4186111111,171.400833333,77.1111111111,162.802222222,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,42.9408333333,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 04:15:36.142244
99.4186111111,171.4825,77.1111111111,162.802222222,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,42.9408333333,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 04:20:16.207274
99.4186111111,171.564444444,77.1111111111,162.802222222,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,42.9847222222,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 04:25:15.735833
99.4186111111,171.658055556,77.1111111111,162.802222222,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,43.0419444444,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 04:30:46.911299
99.4186111111,171.728055556,77.1111111111,162.802222222,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,43.1238888889,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 04:35:16.391405
99.4186111111,171.747222222,77.1111111111,162.802222222,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,43.2055555556,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 04:40:20.016353
99.4186111111,171.747222222,77.1111111111,162.802222222,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,43.2875,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 04:45:34.021030
99.4186111111,171.747222222,77.1111111111,162.802222222,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,43.3691666667,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 04:50:23.004367
99.4186111111,171.747222222,77.1111111111,162.845555556,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,43.4511111111,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 04:55:17.938324
99.4186111111,171.747222222,77.1111111111,162.845555556,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,43.5561111111,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 05:01:14.281129
99.4186111111,171.747222222,77.1111111111,162.845555556,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,43.5802777778,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 05:05:32.512147
99.4186111111,171.747222222,77.1111111111,162.845555556,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,43.6025,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 05:10:28.175122
99.4186111111,171.747222222,77.1111111111,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,43.6408333333,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 12:05:27.870858
99.4186111111,171.747222222,77.1111111111,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,43.6447222222,36.9563888889,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 16:00:55.372338
99.4186111111,171.747222222,77.1111111111,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,43.6447222222,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 16:20:14.345949
99.4186111111,171.747222222,77.12,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,43.6447222222,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 16:25:16.480856
99.4186111111,171.747222222,77.2136111111,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,43.6447222222,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 16:30:45.278359
99.4186111111,171.747222222,77.2952777778,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,43.6447222222,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 16:35:13.426426
99.4186111111,171.747222222,77.3772222222,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,43.6447222222,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 16:40:17.303006
99.4186111111,171.747222222,77.4583333333,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,43.6447222222,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 16:45:28.985631
99.4186111111,171.747222222,77.54,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,43.6447222222,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 16:50:19.826078
99.4186111111,171.747222222,77.5705555556,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,43.6447222222,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 17:45:30.379935
99.4186111111,171.747222222,77.5705555556,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,43.6675,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 18:10:26.578090
99.4186111111,171.747222222,77.5705555556,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,43.6763888889,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 18:15:32.549671
99.4186111111,171.747222222,77.5705555556,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,43.7580555556,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 18:20:15.815171
99.4186111111,171.747222222,77.5705555556,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,43.84,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 18:25:16.212127
99.4186111111,171.747222222,77.5705555556,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,43.9336111111,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 18:30:45.663671
99.4186111111,171.747222222,77.5705555556,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,44.0038888889,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 18:35:13.091708
99.4186111111,171.747222222,77.5705555556,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,44.0930555556,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 20:25:18.893991
99.4186111111,171.747222222,77.5705555556,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,44.1022222222,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 20:30:44.439925
99.4186111111,171.747222222,77.5705555556,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,44.1169444444,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 20:35:15.998756
99.4186111111,171.747222222,77.5705555556,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,44.1844444444,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 20:40:21.982539
99.4186111111,171.747222222,77.5705555556,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,44.2780555556,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 20:45:30.680793
99.4186111111,171.747222222,77.5705555556,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,44.3061111111,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 20:50:19.083321
99.4186111111,171.747222222,77.5705555556,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,44.3616666667,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 20:55:18.366953
99.4186111111,171.747222222,77.5705555556,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,44.4552777778,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 21:01:03.956195
99.4186111111,171.747222222,77.5705555556,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,44.5255555556,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 21:05:31.582353
99.4186111111,171.747222222,77.5705555556,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,44.6105555556,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 21:25:15.980913
99.4186111111,171.747222222,77.6047222222,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,44.6105555556,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 21:45:29.834760
99.4186111111,171.756111111,77.6136111111,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,44.6105555556,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 21:50:18.735534
99.4186111111,171.838055556,77.6952777778,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,44.6105555556,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 21:55:16.185814
99.4186111111,171.931666667,77.7888888889,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,44.6105555556,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 22:01:11.336798
99.4186111111,171.996388889,77.8591666667,162.850277778,21.9611111111,0.0,5.01416666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,44.6105555556,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 22:05:27.725775
99.4186111111,171.996388889,77.9408333333,162.882222222,21.9611111111,0.0,5.08166666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,44.6780555556,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 22:10:25.949532
99.4186111111,171.996388889,78.0344444444,162.903611111,21.9611111111,0.0,5.14055555556,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.38777777778,44.7716666667,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 22:15:35.010991
99.4186111111,171.996388889,78.1047222222,162.903611111,21.9611111111,0.0,5.21944444444,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.40833333333,44.8416666667,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 22:20:14.385128
99.4186111111,171.996388889,78.1983333333,162.903611111,21.9611111111,0.0,5.21944444444,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.49027777778,44.9352777778,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 22:25:17.459439
99.4186111111,171.996388889,78.2919444444,162.903611111,21.9611111111,0.0,5.21944444444,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.58388888889,45.0111111111,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 22:30:49.843744
99.4186111111,172.008333333,78.3358333333,162.903611111,21.9611111111,0.0,5.21944444444,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.61888888889,45.0111111111,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 22:35:13.864397
99.4186111111,172.008333333,78.3722222222,162.903611111,21.9611111111,0.0,5.28666666667,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.69861111111,45.0258333333,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 22:40:17.787470
99.4186111111,172.008333333,78.4658333333,162.903611111,21.9611111111,0.0,5.36861111111,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.79222222222,45.1077777778,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 22:45:34.775545
99.4186111111,172.008333333,78.5358333333,162.903611111,21.9611111111,0.0,5.45055555556,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.87416666667,45.1897222222,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 22:50:21.200410
99.4186111111,172.008333333,78.6177777778,162.903611111,21.9611111111,0.0,5.5325,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,1.95611111111,45.2716666667,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 22:55:16.575562
99.4186111111,172.008333333,78.7230555556,162.903611111,21.9611111111,0.0,5.59194444444,105.975277778,0.0,1.40083333333,0.747222222222,24.9505555556,2.04944444444,45.2969444444,36.9627777778,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-20 23:01:01.295057
